
 id 	name 	crosscomb 	orig 	year 	breeder c id 	name 	crosscomb 	orig 	year 	breeder code 	breeder 	reference
2391 	 find progeny of DANVA       DANVA 	AMIGO x vrn-hybrid 	 DEN 	1981 		LANDBRUGETS KARTOFFELFOND 	2/81-91
2392 	 find progeny of DAPHNE       DAPHNE 	DAR 93-1R x INNOVATOR 	 HOL 	2005 	DAR 97-35 	J. DARWINKEL 	12/07
2393 	 find progeny of DAR       DAR 	ACKERSEGEN synonym (pol) 	  				
2394 	 find progeny of DAR 89-156       DAR 89-156 	AGRIA x PANSTA 	 HOL 			J. DARWINKEL 	
2395 	 find progeny of DAR 93-1R       DAR 93-1R 	(SPUNTA x VK 69-491) x ASTERIX 	 HOL 			J. DARWINKEL 	
2396 	 find progeny of DARESA       DARESA 	1256A(23) x MARITTA 	 HOL 	1964 	CREBAS 55-64 	J.A. CREBAS 	2/69-91 8/93-94 12/69-86 24/84-89
2397 	 find progeny of DARGA       DARGA 	BODENKRAFT x PG 153 	 POL 	1988 			2/88-91 10/92-93
2398 	 find progeny of DARGILL EARLY       DARGILL EARLY 	BOSTON KIDNEY synonym 	  				4 20
2399 	 find progeny of DARIA       DARIA 	RAJKA x KAMERAZ 	 CS 	1967 			2/69-73
2400 	 find progeny of DARIO       DARIO 	VE 70-9 x IMPALA 	 HOL 		VR 88-112 	HANDELMAATSCHAPPIJ VAN RIJN BV 	
2401 	 find progeny of DARIUS       DARIUS 	KIMBERLEY CHOICE x 890/20 	 SAF 	1997 		ARC ROODEPLAAT 	
2402 	 find progeny of DARJEELING RED ROUND       DARJEELING RED ROUND 	unknown 	 IND 	<1887 			2/69-81 20
2403 	 find progeny of DARKRED CHIEFTAIN       DARKRED CHIEFTAIN 	CHIEFTAIN selfed 	 CAN 	2010 	DO 02-21 	P. PARENT 	
9173 	 find progeny of DARLING       DARLING 	ANNABELLE x ANDANTA 	 DEN 	2017 	LAP-2 	LANDBRUGETS KARTOFFELFOND 	
2404 	 find progeny of DAROLI       DAROLI 	DUKE OF YORK x 914 B 52 	 FRA 	1960 			2/69-75
2405 	 find progeny of DARTIEST       DARTIEST 	KURAS x SERESTA 	 HOL 	2012 	DAR 01-150 	J. DARWINKEL 	
2406 	 find progeny of DARWINA       DARWINA 	MARIJKE x VTN 62-33-3 	 HOL 	1981 	OLDENBURGER 69-84 	J. OLDENBURGER 	2/81-91 12/81-94 14
2407 	 find progeny of DASOM VALLEY       DASOM VALLEY 	SUPERIOR x ND 860-2 	 SKO 			POTATO VALLEY CO. LTD. 	
2408 	 find progeny of DATCHA       DATCHA 	G 1297 x KERPONDY 	 FRA 	1970 	DEMESMAY 9 D 3 		2/71-73
2409 	 find progeny of DATURA       DATURA 	OLYMPIA x AQUILA 	 BRD 	1957 		V. KAMEKE 	2/57-91 15
2410 	 find progeny of DAUGAVA       DAUGAVA 		 LAT 	2005 		A. SAULITIS 	
2411 	 find progeny of DAVID       DAVID 	DORETT x GEZA 	 CZ 	2006 		VESA VELHARTICE, SLECHTENI A MNOZENI BRAMBOR, AS 	
2412 	 find progeny of DAWMOR       DAWMOR 	TARAGO x LINDSEY 	 AUS 	1998 	89-55-6 	DEPARTMENT OF PRIMARY INDUSTRY, TOOLANGI 	
2413 	 find progeny of DAWN       DAWN 	(CENTIFOLIA x KATAHDIN) x (STORMONT DAWN x KATAHDIN) 	 SAF 	1997 		ARC ROODEPLAAT 	
2414 	 find progeny of DAWN       DAWN 	ROSA x 1062-49 	 NZL 	2001 	2332-10, CROP 10 	NEW ZEALAND INSTITUTE FOR CROP & FOOD RESEARCH LIMITED 	
2415 	 find progeny of DAYANA       DAYANA 	ESCORT x CASANOVA 	 HOL 	2007 	DAR 96-125 	J. DARWINKEL 	
2416 	 find progeny of DAYTONA       DAYTONA 	SPUNTA x COLMO 	 HOL 				
2417 	 find progeny of DAZOC       DAZOC 	TRIUMPH x NEB 49.40-3 	 USA 	1953 		UNIVERSITY OF NEBRASKA 	1 2/62-73
2418 	 find progeny of DBR 65/118/3       DBR 65/118/3 	HUACA NAHUI (stn) x MPI 44.1016/10 	 BRD 				
2419 	 find progeny of DE 1791       DE 1791 	S. spegazzinii 2191 x S. spegazzinii 2191 	 HOL 		I 2343 	STICHTING VOOR PLANTENVEREDELING 	
2428 	 find progeny of DE LA TIERRA       DE LA TIERRA 	unknown 	 ESP 				19
2473 	 find progeny of DE WET       DE WET 	EIGENHEIMER x SIMSON 	 HOL 	1902 		K.L. DE VRIES 	2/54-57 5 22
2474 	 find progeny of DE WET       DE WET 	PA 544 HB 398/92 x APOLLO (ger) 	 GER 	<1920 			
2420 	 find progeny of DEBORA       DEBORA 	PANTHER x PROFIJT 	 HOL 	1965 	KA 54-563 	KARNA 	2/69 12/65-68
2421 	 find progeny of DEBORA       DEBORA 	BETTINA x QUARTA 	 BRD 	2000 		W. LANGE 	
9433 	 find progeny of DECIBEL       DECIBEL 	MELODY x seedling 	 FRA 	2021 	G10TT002.004 	GERMICOPA SA 	
2422 	 find progeny of DEDJE       DEDJE 	EUREKA x ERICA 	 HOL 	<1913 		K.L. DE VRIES 	5 22
2423 	 find progeny of DEFENDER       DEFENDER 	KSA 195-90 x RANGER RUSSET 	 USA 		A 90586-11 	USDA & UNIVERSITY OF IDAHO 	7/06
2424 	 find progeny of DEJIMA       DEJIMA 	HOKKAI 31 x UNZEN 	 JAP 	1971 			2/73-91
2425 	 find progeny of DEKAMA       DEKAMA 	IVP 354 x LIBERTAS 	 HOL 	1958 	ENGELUM DD 1133 	FRIESE MIJ. VAN LANDBOUW 	2/62-73 12/58-61
2426 	 find progeny of DEKKER 61-12       DEKKER 61-12 	(V 24/20 x ULSTER KNIGHT) x MARITTA 	 HOL 			H. DEKKER 	
2442 	 find progeny of DEL PAIS       DEL PAIS 	unknown 	 ESP 				19
2427 	 find progeny of DELANO       DELANO 	SOMMERGOLD x GP148 	 BRD 				
2429 	 find progeny of DELAWARE       DELAWARE 	CHARLES DOWNING synonym (aus) 	  				20
2430 	 find progeny of DELAWARE       DELAWARE 	WHITE ROSE synonym (aus) 	  				
2431 	 find progeny of DELCORA       DELCORA 	CEB 60-15-5 x DESIREE 	 HOL 	1988 	CEB 65-143-2 	CEBECO 	2/88-91 14
2432 	 find progeny of DELFIN       DELFIN 	177/38 x STARKERAGIS 	 POL 	1946 			
2434 	 find progeny of DELIA RED       DELIA RED 	HIL 95-303 x DYNAMICA 	 HOL 	2016 	HZD 03-941 	HZPC 	
2433 	 find progeny of DELIANNE       DELIANNE 	IMPALA x WILJA 	 HOL 	2005 	YP 94-067 	IJSSELMEERPOLDERS BV 	12/07
2435 	 find progeny of DELICA       DELICA 	UP 7.344/6 x UP 6.331/503 	 BRD 	1981 			2/81-85
2436 	 find progeny of DELICACY       DELICACY 		 GB 	<1889 			6
2437 	 find progeny of DELICE       DELICE 	(MANNA x M68.16) x (TORERO x HUMALDA) 	 FRA 	1993 	82 K 95 11 	FEDERATION DES SYNDICATS BRETONS 	8/93-94
2438 	 find progeny of DELIKAT       DELIKAT 	KARLENA x 2-70.4154 N 	 BRD 	1995 		NORIKA 	
2439 	 find progeny of DELILA       DELILA 	INRA92T110.14 x RODEO 	 FRA 	2017 	G06TT184.004 	GERMICOPA SA 	
2440 	 find progeny of DELISTA       DELISTA 	MARA x PANSTA 	 HOL 	1990 	PANMAN 79-72 	PANMAN 	
2441 	 find progeny of DELOS       DELOS 	BONA x MPI 44.335/86 	 BRD 	1957 		V. KAMEKE 	2/57-73 15
2443 	 find progeny of DELPHIN       DELPHIN 	DUNYA x 317-16 N 	 BLR 	1999 			
2444 	 find progeny of DELPHINE       DELPHINE 	KE 48 x CAESAR 	 BRD 	2007 		SAATZUCHT FRITZ LANGE KG 	
2446 	 find progeny of DELTA       DELTA 	TINWALD'S PERFECTION x ROODSPRUITJE 	 HOL 	1927 		FRIESE MIJ. VAN LANDBOUW 	
2447 	 find progeny of DELTA       DELTA 	KONSURAGIS x 142.11/34 	 BRD 	1950 			
2448 	 find progeny of DELTA       DELTA 	DDR 5158 x 163/55 	 AUT 	1978 		NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/77-91
2445 	 find progeny of DELTA       DELTA 	seedling x seedling 	 POL 	<1962 		CENTRALNY ZARZAD SELEKCJI ROSLIN 	
2449 	 find progeny of DELTA GOLD       DELTA GOLD 	USDA 45208 x EARLAINE 	 USA 		USDA 47156 	USDA & UNIVERSITY OF MAINE 	2/79-85 7/80
2450 	 find progeny of DELUS       DELUS 	MOHAWK x USDA 96-56 	 USA 	1954 	USDA B 73-18 	USDA, BELTSVILLE, MARYLAND & DELAWARE AGRICULTURAL EXPERIMENT STATION 	1 7/54
9346 	 find progeny of DELUX       DELUX 	AGRIA x INNOVATOR 	 FRA 	2020 	514.09.8 	STATION DE RESERCH DU COMITE NORD 	
2451 	 find progeny of DEMETRA       DEMETRA 	12721AE(14) x KONDOR 	 GB 				
2452 	 find progeny of DEMON       DEMON 	88.635 x KURODA 	 HUN 				
2453 	 find progeny of DENALI       DENALI 	LENAPE x ALASKA 1-62-90-64 	 USA 	1978 	ALASKA 37-68-19-70 	USDA & UNIVERSITY OF ALASKA 	2/79-91 7/79 13/91
2454 	 find progeny of DENAR       DENAR 	Z. 79.36/20 x Z. 79.554/810 	 POL 	1999 		POTATO RESEARCH INSTITUTE ZAMARTE 	
2455 	 find progeny of DENISE       DENISE 	AGRIA x VE 78-77 	 HOL 	2002 	DAR 88-311 	J. DARWINKEL 	12/06-07
2456 	 find progeny of DEODARA       DEODARA 	DEUTSCHES REICH x JUBEL 	 GER 	1913 		VON KAMEKE 	2/54-57 4 21
2457 	 find progeny of DEODARA       DEODARA 		 BRD 	1987 			2/88
2458 	 find progeny of DEPESCHE       DEPESCHE 	DUKE OF YORK x IMPOSANT 	 GER 	1942 	VON ZITZEWITZ 501 		2/54-57
2459 	 find progeny of DERBY       DERBY 	MONDIAL x FRESCO 	 HOL 	1999 	JAN 87-193-39 	A. JANSEN 	12/01-05
2460 	 find progeny of DEREK       DEREK 	CROFT x CARA 	 GB 	1996 		SCRI 	
2461 	 find progeny of DESER       DESER 	unknown 	 POL 	<1962 		CENTRALNY ZARZAD SELEKCJI ROSLIN 	
2462 	 find progeny of DESERTICA       DESERTICA 	C89.479 x 3875521.3 	 PER 	1996 	SDC92.045, CIP 39134 	CIP 	
2463 	 find progeny of DESIREE       DESIREE 	URGENTA x DEPESCHE 	 HOL 	1962 	ZPC 52-0113 	ZPC 	2/69-91 8/93-94 11/90-93 12/62-07 13/91-93 14 16/96-00 17/97-03 18 23 24/84-89
2464 	 find progeny of DESITAL       DESITAL 	DESIREE mutant 	 ITA 	1989 			
2465 	 find progeny of DESNITSA       DESNITSA 	VEVI x ISTRINSKY 	 RUS 	1995 			
2466 	 find progeny of DESOTA       DESOTA 	TRIUMPH x KATAHDIN 	 USA 	1944 	LA. TK-3-39-14 	LOUISIANA STATE UNIVERSITY 	1 2/54-62 7/48 20
2467 	 find progeny of DESSA       DESSA 	unknown 	 ITA 				20
2468 	 find progeny of DESTINY       DESTINY 	AR 91-1409 x HERMES 	 HOL 	2011 	SL 99-4005 	C. & J.J. SUELMANN 	
2469 	 find progeny of DETSKOSELSKY       DETSKOSELSKY 	EARLY ROSE x (F2 dms x adg) 	 SU 	1959 			2/69-81
2470 	 find progeny of DEVA       DEVA 	SOUVENIR x POPULAIR 	 HOL 	1940 	VAN HAERINGEN SP 11 	G.H. VAN HAERINGEN 	2/54-57 12/40-44
2471 	 find progeny of DEVLIN       DEVLIN 	KIMBERLEY CHOICE x 890/20 	 SAF 	1997 		ARC ROODEPLAAT 	
2472 	 find progeny of DEWA       DEWA 		 IND 				2/77-81
2475 	 find progeny of DEXTRA       DEXTRA 	PROMINENT x (SAGITTA x ATHENE) 	 BRD 	1976 			2/75
2476 	 find progeny of DH 63-16-5       DH 63-16-5 	FENNEMA 55-31 dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
2477 	 find progeny of DH 63-72-4       DH 63-72-4 	MARITTA dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
9229 	 find progeny of DH 63-72-6       DH 63-72-6 	MARITTA dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
2478 	 find progeny of DH 64-15-1       DH 64-15-1 	GRATA dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
2479 	 find progeny of DH 64-26-3       DH 64-26-3 	PRIMURA dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
2480 	 find progeny of DH 64-31-8       DH 64-31-8 	SIRTEMA dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
2481 	 find progeny of DH 67-33-1       DH 67-33-1 	S 62-3-49 dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
9241 	 find progeny of DH 69-4-1       DH 69-4-1 	BINTJE dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
9340 	 find progeny of DH 80-8-43       DH 80-8-43 	Y 66-13-628 dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
9223 	 find progeny of DH 80-8-5       DH 80-8-5 	Y 66-13-628 dihaploid 	 HOL 		diploid 	STICHTING VOOR PLANTENVEREDELING 	
2482 	 find progeny of DHANTAURI       DHANTAURI 	unknown 	 IND 				20
2483 	 find progeny of DHEERA       DHEERA 	MAINE-53 x 377888.8 	 BAN 	1993 	385079,364 	CIP 	
2484 	 find progeny of DHS 50-22-52       DHS 50-22-52 	ROPTA Y 226 x KONST 42-40 	 HOL 				
2485 	 find progeny of DHS 51-57-16       DHS 51-57-16 	ROPTA Y 226 x IVP 47-87-7 	 HOL 				
2486 	 find progeny of DHS 52-18-22       DHS 52-18-22 	ROPTA Y 226 x 1257A(7) 	 HOL 				
2487 	 find progeny of DHS 61-133-3       DHS 61-133-3 	DELOS x KA 55-22 	 HOL 			P.R. DIJKHUIS 	
2491 	 find progeny of DHS 70-1034-9       DHS 70-1034-9 	MENTOR x AM 64-2 	 HOL 				
2488 	 find progeny of DHS 70-116-37       DHS 70-116-37 	Y 60 x ROPTA P 1129 	 HOL 				
2489 	 find progeny of DHS 70-699-2       DHS 70-699-2 	CIVA x VTN 62-39-6 	 HOL 				
2490 	 find progeny of DHS 70-699-39       DHS 70-699-39 	CIVA x VTN 62-39-6 	 HOL 				
2528 	 find progeny of DI VERNON       DI VERNON 	unknown 	 GB 	1922 		A. FINDLAY 	2/54-91 3 20
2492 	 find progeny of DIACOL MONSERRATE       DIACOL MONSERRATE 	BRANCA CASCUDA x PANA BLANCA (adg) 	 COL 	1959 	50-57-67 		
2493 	 find progeny of DIAMANT       DIAMANT 	CARDINAL mutant 	 HOL 	1982 		F. BRANDS 	2/81-91 12/82-07 17/97-03
2496 	 find progeny of DIANA       DIANA 	OLYMPIA x seedling 	 BRD 	1962 	RADDATZ 3657/51 		
2494 	 find progeny of DIANA       DIANA 	ZPC 61-98 x DESIREE mutant 	 HOL 	1980 	BEETSMA 68-23 	J. BEETSMA 	2/79-91 11/90-93
2495 	 find progeny of DIANA       DIANA 	PEPO x 529/80 	 BRD 	1998 	SA 88-328-1 	SAKA-RAGIS 	
2498 	 find progeny of DIANELLA       DIANELLA 	PROZENTRAGIS x PEPO 	 GER 	1940 		SAATZUCHTWIRTSCHAFT K. VON KAMEKE 	2/54-91
2499 	 find progeny of DIBA       DIBA 	ALLERFRUHESTE GELBE x KATAHDIN 	 ESP 	1980 			
2500 	 find progeny of DIBBLE'S RUSSET       DIBBLE'S RUSSET 	RUSSET RURAL synonym 	  				
2501 	 find progeny of DIDO       DIDO 	LINNEA x AGRIA 	 HOL 	2005 	BH 96-279 	MAATSCHAP BOERHAVE VOF 	
2502 	 find progeny of DIEKE       DIEKE 	IMPERATOR x SIMSON 	 HOL 	<1913 		K.L. DE VRIES 	22
2503 	 find progeny of DIGNA       DIGNA 	seedling x STADE 52/254 	 BRD 	1968 			2/69-75
2504 	 find progeny of DIJKHUIS 40-273       DIJKHUIS 40-273 	ULTIMUS x R 514 (adg) 	 HOL 				
2505 	 find progeny of DIKKE MUIZEN       DIKKE MUIZEN 	BINTJE synonym 	  				
2507 	 find progeny of DINA       DINA 	ADRETTA x 1-65.801/133 	 BLR 	2000 			
2506 	 find progeny of DINA       DINA 	EUREKA x HAMBURGER EIER 	 HOL 	<1913 		K.L. DE VRIES 	22
2508 	 find progeny of DINAMO       DINAMO 	AM 78-3736 x AM 66-421 	 HOL 	1995 	WB 84-3406 	J.J. WILDEBOER 	
2509 	 find progeny of DINAMO       DINAMO 	AM 78-3736 x AM 66-426 	 HOL 	1995 	WB 84-3406 	J.J. WILDEBOER 	
2510 	 find progeny of DINAMO       DINAMO 	AM 78-3736 x AM 66-461 	 HOL 	1995 	WB 84-3406 	J.J. WILDEBOER 	
2511 	 find progeny of DINIA       DINIA 	K 2211 NN x BINIA 	 BRD 	1987 		SAATZUCHT JOHS. BERDING & SOHN 	2/88-91
2512 	 find progeny of DINKY       DINKY 	G84TT411.1 x G89D2006.3 	 FRA 	2007 	G95TD019009 	GERMICOPA SA 	12/07
2513 	 find progeny of DIONE       DIONE 	DAR 89-156 x INNOVATOR 	 HOL 	2010 	DAR 98-366 	J. DARWINKEL 	
2514 	 find progeny of DIPLOMAT       DIPLOMAT 	BINTJE x ALPHA 	 HOL 	1958 	WP 50-1344 	MIJ. DE WILHELMINAPOLDER 	
2516 	 find progeny of DIR FIGNA       DIR FIGNA 	PROFESSOR WOHLTMANN x PEPO 	 CS 	<1947 			2/54
2515 	 find progeny of DIREKTOR JOHANSSEN       DIREKTOR JOHANSSEN 	INDUSTRIE x LECH 	 POL 	1917 		MODROW 	4
2517 	 find progeny of DIRIGENT       DIRIGENT 	GOYA x MIRIAM 	 HOL 	2012 	DAR 01-22 	J. DARWINKEL 	
2518 	 find progeny of DIRK       DIRK 	IMPERATOR x SIMSON 	 HOL 	<1913 		K.L. DE VRIES 	22
2519 	 find progeny of DIROSSO       DIROSSO 	RZ 93-9810 x AMOROSA 	 HOL 	2013 	STET 02-1662 	STET HOLLAND BV 	
2520 	 find progeny of DIRUS       DIRUS 	GABI x MPI 292/209 	 BRD 	1976 			2/75-79
2521 	 find progeny of DISCO       DISCO 	SM 69-17 x VE 74-45 	 HOL 	1990 	SM 80-6 	P.H. SMEENGE 	12/93-98 16/98-00 17/97+F1407
2523 	 find progeny of DISCOVERY       DISCOVERY 	ARMA x CARA 	 GB 		L 3479/64 	NORTHERN IRELAND HORTICULTURAL AND PLANT BREEDING STATION 	
2522 	 find progeny of DISCOVERY       DISCOVERY 	UP TO DATE x RELIANCE 	 GB 	1903 		MESSRS. SUTTON & SONS 	3 (appendix III) 20
2524 	 find progeny of DITA       DITA 	MARIELLA x (BU 58.80/15 x WE. 58.42/9 N) 	 CS 	1987 			2/88-91 16/96
2525 	 find progeny of DITJES       DITJES 	unknown 	 HOL 	<1926 			
2526 	 find progeny of DITTA       DITTA 	BINTJE x QUARTA 	 AUT 	1989 	SW 80-0540 	NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/91 17/97-03
2527 	 find progeny of DIVAA       DIVAA 	(PENTLAND JAVELIN x seedling) x INNOVATOR 	 GB 	2011 	CA99-1 	CAITHNESS POTATO BREEDERS LTD 	
2529 	 find progeny of DIVINA       DIVINA 	MONALISA x CARA 	 HOL 	1997 	BIEMOND 83-870-184 	D. BIEMOND BV 	12/99-01
2530 	 find progeny of DJANGO       DJANGO 	HELIOS x W 2899-9 	 BRD 	2006 	BS 2242-10 	BAVARIA SAAT 	
2533 	 find progeny of DM 1479       DM 1479 	DM 50/5 x DM 51/5-7 	 POL 				
2534 	 find progeny of DM 1696       DM 1696 	EDZINA x DM 51/5-7 	 POL 				
2531 	 find progeny of DM 51/5-7       DM 51/5-7 	? x PG 113 	 POL 				
2532 	 find progeny of DM 57-18       DM 57-18 	((PL 240 x spg) x (DEKAMA x M 2-11-Y)) x GIEWONT 	 POL 				
2535 	 find progeny of DOB1997-507-015       DOB1997-507-015 	FABULA x CMK 88-169-005 	 HOL 				
2536 	 find progeny of DOBRA       DOBRA 		 BRD 	1990 		W. WALLMULLER 	2/91
2537 	 find progeny of DOBRA       DOBRA 	SIRTEMA x HUMALDA 	 CRO 	1994 			
2538 	 find progeny of DOBRIN       DOBRIN 	KARMEN x MENOMINEE 	 YUG 	1962 			2/69-91
2539 	 find progeny of DOBRO       DOBRO 	70074-17 x 69423-83 	 SU 	1987 			
2540 	 find progeny of DOBROCHIN       DOBROCHIN 	GITTE x 2-79.188/6 	 UKR 	1995 			
2541 	 find progeny of DOCENT       DOCENT 	OSTARA x W 72-38-720 	 HOL 		JD 83-5-15 	J.E. DOORNBOS 	
2542 	 find progeny of DOLAR       DOLAR 	D 2/37 x ADMIRAL 	 CS 	1947 			
2543 	 find progeny of DOLCE VITA       DOLCE VITA 	VICTORIA x SYMFONIA 	 HOL 	2008 	RZD 95-1118 	HZPC 	
2544 	 find progeny of DOLEGA       DOLEGA 	REICHSKANZLER x ACHILLES 	 GER 				
2545 	 find progeny of DOLINE       DOLINE 		 FRA 	2003 	92.163.1 	STATION DE RESERCHE DU COMITE NORD 	23
2546 	 find progeny of DOLINNY       DOLINNY 	SMAKOZ x KATAHDIN 	 SU 	1984 			
2547 	 find progeny of DOLINSKY       DOLINSKY 	tbr x CENTIFOLIA x adg 	 SU 			ZUCHTSTATION KARAGANDA 	
2548 	 find progeny of DOLKOWSKI 8       DOLKOWSKI 8 	ACHILLES seedling 	 GER 				
2549 	 find progeny of DOLLY       DOLLY 	LADY ROSETTA x BRITTA 	 FRA 	2010 	G00SC235.005 	GERMICOPA SA 	
2550 	 find progeny of DOMEKA       DOMEKA 	ELEMENT x VTN 61-12-31 	 HOL 	1980 	DOORNBOS 71-7-27 	J.E. DOORNBOS 	
2551 	 find progeny of DOMIN       DOMIN 	PIAST x EARLY GOODRICH 	 GER 				
2552 	 find progeny of DOMINA       DOMINA 	GRATA x W 6397/8 	 BRD 	1982 			2/81-88
2553 	 find progeny of DOMINATOR       DOMINATOR 	AMYLEX x CALGARY 	 CZ 	2010 		VESA VELHARTICE, SLECHTENI A MNOZENI BRAMBOR, AS 	
2554 	 find progeny of DOMINION       DOMINION 	unknown 	  	<1900 			20
2555 	 find progeny of DOMINIQUE       DOMINIQUE 	PREMIERE x VE 71-105 	 FRA 	1988 	DEM 107 	H. DEMESMAY 	
2556 	 find progeny of DOMINO       DOMINO 	PARNASSIA x variety 	 AUT 	1955 	400/50 	NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/57-62
2557 	 find progeny of DOMINO       DOMINO 	BLUE MAC x AM 66-42 	 CAN 	1990 	N 1051-1 	AGRICULTURE CANADA, RESEARCH STATION ST. JOHN'S, NEWFOUNDLAND 	13/91-93
2558 	 find progeny of DOMINOR       DOMINOR 	FLORA x KAPTAH 	 FRA 	1986 		STATION DE RESERCHE DU COMITE NORD 	2/88-91 8/93-94 24/89
2559 	 find progeny of DOMODEDOVSKY       DOMODEDOVSKY 	LJUBIMEC x 4609 	 SU 	1979 			
2560 	 find progeny of DON       DON 		 POL 	<1962 		IHAR, SMOLICE 	
2561 	 find progeny of DONALD       DONALD 	AMERA x W 72-19-443 	 HOL 	1996 	PKN 82-803-06 	POOTAARDAPPEL KOMBINATIE NEDERLAND BV 	16/98-00 17/97-03
2562 	 find progeny of DONAR       DONAR 	HARM synonym 	  				
2563 	 find progeny of DONATA       DONATA 	UP TO DATE x KAMERAZ 	 HOL 	1965 	DIJKHUIS 52-211 	J.P. DIJKHUIS 	2/69-81 12/72
9299 	 find progeny of DONATA       DONATA 	L 96/739/677 x E 00/414/487 	 BRD 	2013 	E 04/281/388 	EUROPLANT 	
2564 	 find progeny of DONELLA       DONELLA 	DUNJA x GRANOLA 	 BRD 	1989 		SAKA 	2/91
2565 	 find progeny of DONNA       DONNA 	RARITAN x Y 66-13-636 	 CAN 	1986 	F 74123 	AGRICULTURE CANADA, POTATO RESEARCH CENTRE, NEW BRUNSWICK 	7/88 13/91-93
2566 	 find progeny of DONNA       DONNA 	ROSELLA x VE 86-27 	 HOL 	2006 	OS 96-77 	O. SPRIENSMA 	
2567 	 find progeny of DONOR       DONOR 	SVP 49-108 x MPI 19268 	 HOL 	1967 	MANSHOLT 56-450 	DR. R.J. MANSHOLT'S VEREDELINGSBEDRIJF BV 	2/69-73
2568 	 find progeny of DONSKOJ 2       DONSKOJ 2 	(1005 x HINDENBURG) x OKTIABRENOK 	 SU 	1970 			2/73-81
2569 	 find progeny of DOON BOUNTY       DOON BOUNTY 		 GB 	1939 		McGILL & SMITH 	2/54-57
2570 	 find progeny of DOON CASTLE       DOON CASTLE 		 GB 	1943 		McGILL & SMITH 	
2571 	 find progeny of DOON EARLY       DOON EARLY 	PURITAN x HERALD 	 GB 	1934 		McGILL & SMITH 	20
2572 	 find progeny of DOON EIRE       DOON EIRE 		 GB 	1942 		McGILL & SMITH 	2/54-57 20
2573 	 find progeny of DOON PEARL       DOON PEARL 		 GB 	1931 		McGILL & SMITH 	20
2574 	 find progeny of DOON STAR       DOON STAR 	TEMPLAR seedling x MAJESTIC 	 GB 	1926 		McGILL & SMITH 	2/54-71 2/75-91 15 20
2575 	 find progeny of DOON WELL       DOON WELL 		 GB 	1943 		McGILL & SMITH 	
2576 	 find progeny of DOORNBOS 52-117       DOORNBOS 52-117 	MARITTA x KAMERAZ 	 HOL 				
2577 	 find progeny of DOPPELKRONE       DOPPELKRONE 	KAISERKRONE x FURSTENKRONE 	 GER 	<1927 			
2578 	 find progeny of DORA       DORA 	SIEGLINDE x LORI 	 AUT 	1962 		NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/69-77
2579 	 find progeny of DORADO       DORADO 	MPI 285/8 x MPI 292/209 	 BRD 	1975 		F. VON ZWEHL 	2/75-79
2580 	 find progeny of DORADO       DORADO 	SPUNTA x VK 69-491 	 HOL 	1995 	VR 82-123 	HANDELMAATSCHAPPIJ VAN RIJN BV 	
2581 	 find progeny of DORE       DORE 	DUKE OF YORK x BIERMA A 7 	 HOL 	1947 	BIERMA D 7 	I.H. BIERMA 	2/54-91 12/47-07 15 17/97-03
2582 	 find progeny of DORETT       DORETT 		 BRD 	1990 			2/91
2583 	 find progeny of DORIANE       DORIANE 	PENELOPE x LAURA 	 FRA 	2011 		STATION DE RESERCH DU COMITE NORD 	
2584 	 find progeny of DORINA       DORINA 	BONA x VERA 	 BRD 	1964 			
2585 	 find progeny of DORINA       DORINA 		 BRD 	2000 		W. LANGE 	
2586 	 find progeny of DORIS       DORIS 		 BRD 	1989 			2/91
2587 	 find progeny of DORIS       DORIS 	SA 88-236-3 x SA 92-320-1 	 BRD 	2006 	SA 98-112-6 	SAKA-RAGIS 	
2588 	 find progeny of DORISA       DORISA 	ADRETTA x 1-65.751/132 N 	 DDR 	1984 			2/85-91
2589 	 find progeny of DORITA       DORITA 	PH 66 x LIBERTAS 	 HOL 	1961 	IVP 51-119-5 	INSTITUUT VOOR PLANTENVEREDELING 	2/69-88
2590 	 find progeny of DOROTA       DOROTA 	TELLA x THOMANA 	 POL 	2002 		POTATO RESEARCH INSTITUTE ZAMARTE 	
2591 	 find progeny of DORST H 123A       DORST H 123A 	TINWALD'S PERFECTION x BERLIKUMER GEELTJE 	 HOL 				
2592 	 find progeny of DOUBLE FUN       DOUBLE FUN 	VG3CAE-5 x CHARMANTE 	 HOL 	2014 	RHT 02-1, IVP4X-038- 	PLANT BREEDING, WAGENINGEN UNIVERSITY 	
